,SITE,REGION,ISLAND,REEF_ZONE,OBS_YEAR,DEPTH_BIN,SITEVISITID,ANALYSIS_SEC,METHOD,REGION_NAME,HABITAT_CODE,DEPTH,HARD_CORAL,MA,CCA,SAND,OTHER_BENTHIC,MEAN_SH,SD_SH_DIFF,MAX_HEIGHT,VISIBILITY,nCounts,nReps,PISCIVORE,PLANKTIVORE,PRIMARY,SECONDARY,ID,Acanthuridae,Apogonidae,Aulostomidae,Balistidae,Blenniidae,Bothidae,Caracanthidae,Carangidae,Carcharhinidae,Chaetodontidae,Cheilodactylidae,Cirrhitidae,Congridae,Diodontidae,Fistulariidae,Gobiidae,Holocentridae,Kuhliidae,Kyphosidae,Labridae,Lethrinidae,Lutjanidae,Malacanthidae,Microdesmidae,Monacanthidae,Mullidae,Muraenidae,Ophichthidae,Oplegnathidae,Ostraciidae,Pinguipedidae,Pomacanthidae,Pomacentridae,Priacanthidae,Ptereleotridae,Scaridae,Scorpaenidae,Serranidae,Synodontidae,Tetraodontidae,Zanclidae,UNKNOWN,INSTTotFish,SharkJackRayTunaBarra,INSTTotFishMinusSJRTB,MEAN_Chla_MEAN,MEAN_Chla_SD,MEAN_Chla_CLIM_MAX,MEAN_Chla_ANOM_MAX,MEAN_Chla_ANOM_FREQ,MEAN_Irradiance_MEAN,MEAN_Irradiance_SD,MEAN_Irradiance_CLIM_MAX,MEAN_Irradiance_ANOM_MAX,MEAN_Irradiance_ANOM_FREQ,MEAN_SST_MEAN,MEAN_SST_SD,MEAN_SST_CLIM_MAX,MEAN_SST_ANOM_MAX,MEAN_SST_ANOM_FREQ,MEAN_Waves_MEAN,MEAN_Waves_SD,MEAN_Waves_CLIM_MAX,MEAN_Waves_ANOM_MAX,MEAN_Waves_ANOM_FREQ,DATE_,LATITUDE,LONGITUDE,EXCLUDE_FLAG,SEC_NAME,HUMANS20,HUMANS200,TYPE,ANALYSIS_SCHEME,ANALYSIS_YEAR,ANALYSIS_STRATA,MPA_Name,MPA_Estab_Yr,Protection,TUT2012,OTHER_AREA_GROUPING,Total.Coral,CORAL_Branching.hard.coral,CORAL_Encrusting.hard.coral,CORAL_Massive.hard.coral,I_Sessile.Invertebrate,MA_Macroalga,SC_Soft.Coral,SED_Sediment,TURF_Turf.Alga,UC_UnIdentified,CCA_Coralline.Alga
473,MOL-00502,MHI,Molokai,Forereef,2013,Mid,6206,MOL_WEST,nSPC,Main Hawaiian Islands,MIX,13.15,14,5,4,10,67,0.4075,0.367390674716312,1.25,12.5,2,1,0.90534013723943,12.7093593249858,67.4428260576946,21.2022514634075,397,48.25330581,0,0,8.291362185,0.002592734,0,0,0,0,0.889085755,0,1.44828962,0,0,0,0,0.963339735,0,0,9.441391941,0,0,0,0,0,2.449512194,0,0,0,0.031343544,0,0.013338272,1.109837415,0,0,29.11531518,0,0,0,0.2510626,0,0,102.259777,0,102.259777,0.0886,0.03726666667,0.44286666667,0.06696666667,0.07973333333,43.4597680933,9.077594786,57.8954333333,3.50563587967,0.16666666667,25.65986175,0.98237668833,27.4313333333,0.13119444433,0.03258547,15.5046269333,20.8394648167,39.43366889,124.530805067,0.08200913233,8/19/13,21.12186307,-157.3043795,0,MOL_WEST,700,1115380,RANDOM,RAMP_BASIC,2013-15,ForereefMid,NA,NA,NA,NA,,0.057575758,0.012121212,0.003030303,0.042424242,0,0.015151515,0,0.024242424,0.878787879,0.003030303,0.021212121
474,MOL-00505,MHI,Molokai,Forereef,2013,Mid,6204,MOL_WEST,nSPC,Main Hawaiian Islands,PAV,7.85,1,10,1,5,83,0.11875,0.0647431183971292,0.325,9.5,2,1,0.175655978461665,0.309266867127282,1.19525946364063,14.2050732860568,395,1.066778494,0,0.036275554,4.147186816,0,0,0,0,0,0.07146002,0,0.105938979,0,0,0,0,0,0,0,1.490476906,0,6.560968719,0,0,0,1.96842227,0,0,0,0,0,0,0.366224104,0,0,0,0,0,0,0.071523733,0,0,15.8852556,0,15.8852556,0.09936666667,0.03396666667,0.37186666667,0.05646666667,0.05676666667,44.28683061,9.47132267733,57.8315333333,2.40566319433,0.15277777767,25.49102202,1.00921854267,26.8373333333,0.35761111133,0.10256410233,11.3067886467,18.25039057,33.51511179,104.73411583,0.08027397267,8/19/13,21.18394506,-157.2519781,0,MOL_WEST,1575,1115133,RANDOM,RAMP_BASIC,2013-15,ForereefMid,NA,NA,NA,NA,,0.003333333,0,0.003333333,0,0.003333333,0.003333333,0,0.39,0.56,0.013333333,0.026666667
475,MOL-00506,MHI,Molokai,Forereef,2013,Mid,6208,MOL_WEST,nSPC,Main Hawaiian Islands,PSC,7.15,2.5,12.5,2.5,26,56.5,0.2295,0.181129230694215,0.9,16.5,2,1,0,1.12584050021428,4.27644023938905,2.1522619724877,399,4.167660438,0,0,1.085210421,0,0,0,1.086727557,0,0.33228377,0,0.126836216,0,0,0,0,0,0,0,0.589640696,0,0,0,0,0,0,0,0,0,0,0,0,0.075823117,0,0,0,0,0,0,0.090360497,0,0,7.554542712,1.086727557,6.467815155,0.0695,0.02876666667,0.4126,0.05763333333,0.0942,44.2498641367,9.00241019733,58.3174666667,3.44795879633,0.16908212533,25.65986175,0.98237668833,27.4313333333,0.13119444433,0.03258547,7.56801968067,6.963587382,15.0207235167,40.6953704933,0.088675799,8/19/13,21.09062858,-157.2902622,0,MOL_WEST,723,1117918,RANDOM,RAMP_BASIC,2013-15,ForereefMid,NA,NA,NA,NA,,0,0,0,0,0,0.086666667,0,0.59,0.313333333,0.01,0
476,MOL-00508,MHI,Molokai,Forereef,2013,Mid,6213,MOL_WEST,nSPC,Main Hawaiian Islands,MIX,9.5,7.5,4,4,1,83.5,0.2575,0.302052575132162,1.3,20,2,1,0,0.450409903660669,5.14389579379687,3.46224261484527,404,4.376736523,0,0,1.553540737,0,0,0,0,0,0.092043723,0,0.092336384,0,0,0,0,0,0,0.603480233,0.500201464,0,1.063531397,0,0,0.108508884,0,0,0,0,0,0,0,0.574712612,0,0.057674922,0,0,0,0,0.033781433,0,0,9.056548312,0,9.056548312,0.08596666667,0.03983333333,0.5063,0.07766666667,0.0604,42.4876791167,8.56741879633,57.7438333333,4.427308565,0.175120773,25.65986175,0.98237668833,27.4313333333,0.13119444433,0.03258547,15.7820320433,20.4455605767,38.52140437,122.173152933,0.08237442933,8/19/13,21.10530772,-157.3118285,0,MOL_WEST,689,1115574,RANDOM,RAMP_BASIC,2013-15,ForereefMid,NA,NA,NA,NA,,0.043333333,0.036666667,0.006666667,0,0.006666667,0.01,0,0.003333333,0.906666667,0.013333333,0.016666667
477,MOL-00509,MHI,Molokai,Forereef,2013,Mid,6205,MOL_WEST,nSPC,Main Hawaiian Islands,PSC,7.25,1,28,1.5,22.5,47,0.16575,0.104363199893514,0.475,14,2,1,0.00351533685235522,0.0837641332481305,0.243451431186565,5.00924986002011,396,0.128569359,0,0,4.309220379,0,0,0,0,0,0.009099007,0,0.03299671,0,0,0.003515337,0,0,0,0,0.629783183,0,0,0,0,0.008105937,0,0,0,0,0,0,0,0.103808778,0,0,0.084784831,0,0,0,0.030097241,0,0,5.339980761,0,5.339980761,0.09863333333,0.0338,0.3401,0.05816666667,0.08456666667,43.9311384567,9.38525434767,57.7170666667,2.811968287,0.163647343,25.56109063,0.99102874567,27.3323333333,0.15072222233,0.03632478633,14.3689086933,19.3019201433,37.2194104733,118.799514267,0.082191781,8/19/13,21.13992725,-157.2933137,0,MOL_WEST,844,1115179,RANDOM,RAMP_BASIC,2013-15,ForereefMid,NA,NA,NA,NA,,0.003125,0,0,0.003125,0,0.028125,0,0.125,0.81875,0.015625,0.009375
478,MOL-00510,MHI,Molokai,Forereef,2013,Mid,6215,MOL_WEST,nSPC,Main Hawaiian Islands,AGR,12.45,16.5,23.5,4,2.5,53.5,0.78625,0.510413542977588,1.85,15,2,1,0,0.181926285840553,2.43739863714199,2.69687009804382,406,1.992533158,0,0,1.542340738,0,0,0,0,0,0.262233335,0,0.202604167,0,0,0,0,0,0,0,0.539510117,0,0,0,0,0.220384433,0.103245894,0,0,0,0,0,0,0.273340613,0,0,0.132903165,0,0,0,0.047099402,0,0,5.316195021,0,5.316195021,0.0748,0.03363333333,0.4705,0.0707,0.0797,42.9798920867,8.51695942933,58.0343666667,4.428020602,0.175120773,25.65986175,0.98237668833,27.4313333333,0.13119444433,0.03258547,15.38240561,18.1429415767,35.6027359933,102.93379683,0.08694063933,8/19/13,21.0966783,-157.3142284,0,MOL_WEST,688,1115795,RANDOM,RAMP_BASIC,2013-15,ForereefMid,NA,NA,NA,NA,,0.096666667,0.043333333,0,0.053333333,0,0.033333333,0,0.033333333,0.766666667,0.036666667,0.013333333
479,MOL-00512,MHI,Molokai,Forereef,2013,Shallow,6209,MOL_WEST,nSPC,Main Hawaiian Islands,AGR,3,11,20,6.5,1,61.5,0.2825,0.256954621048925,1.2,8.5,2,1,0.938662132820613,0.143881161513252,31.9540451475127,2.00331876623222,400,15.52167615,0,0,0.352011108,0.067723878,0,0,0,0,0,0,0.414159359,0,0,0,0,0,0,0,0.664726003,0,0,0,0,0,0,0,0,0,0,0,0,0.838642113,0,0,16.24230647,0,0.938662133,0,0,0,0,35.03990721,0,35.03990721,0.0712,0.02283333333,0.28486666667,0.05266666667,0.13466666667,44.8959145267,9.199491263,58.1518,2.76549189833,0.170289855,25.6935023033,0.96487949967,27.348,0.17386111133,0.04326923067,4.53128036333,3.29918532267,6.03592234133,22.6126804267,0.18511415533,8/19/13,21.08439571,-157.2428254,0,MOL_WEST,1355,1130146,RANDOM,RAMP_BASIC,2013-15,ForereefShallow,NA,NA,NA,NA,,0.06875,0.01875,0,0.05,0,0.1375,0,0,0.74375,0.034375,0.0125
480,MOL-00513,MHI,Molokai,Forereef,2013,Shallow,6217,MOL_WEST,nSPC,Main Hawaiian Islands,APS,3.7,1.5,17,1.5,32.5,47.5,0.415,0.320682588579657,1.1,9.5,2,1,0,0.0514643423981953,8.94079826052293,1.39959085761788,408,8.563415534,0,0,0,0,0,0,0,0,0.243078675,0,0.204354947,0,0,0,0,0,0,0,0.921222193,0,0,0,0,0,0,0,0,0,0,0,0,0.411842859,0,0,0,0,0,0,0.047939252,0,0,10.39185346,0,10.39185346,0.0695,0.02876666667,0.4126,0.05763333333,0.0942,44.2498641367,9.00241019733,58.3174666667,3.44795879633,0.16908212533,25.65986175,0.98237668833,27.4313333333,0.13119444433,0.03258547,6.692871564,8.21012490233,11.94461339,70.3350713833,0.09525114167,8/19/13,21.09088297,-157.2810678,0,MOL_WEST,803,1118656,RANDOM,RAMP_BASIC,2013-15,ForereefShallow,NA,NA,NA,NA,,0.003333333,0.003333333,0,0,0,0.013333333,0,0.34,0.643333333,0,0
481,MOL-00514,MHI,Molokai,Forereef,2013,Shallow,6210,MOL_WEST,nSPC,Main Hawaiian Islands,AGR,4.65,12.5,17.5,2.5,0,67.5,0.39,0.292047643984932,0.8,12.5,2,1,0.539679394531077,0.659911567772603,3.8860033192873,3.77753856012487,401,3.812706004,0,0,0.305170672,0.03252789,0,0,0,0,0.028145561,0,0.545180028,0,0,0,0,0,0,0,1.531614837,0,0,0,0,0,1.267439791,0,0,0,0,0,0,0.956457628,0,0,0,0,0.361369477,0,0.022520955,0,0,8.863132842,0,8.863132842,0.0686,0.02116666667,0.2459,0.04826666667,0.128,44.87891952,9.24155579333,58.3774666667,2.95499768533,0.17089371967,25.68976293,0.964971255,27.3526666667,0.16375000033,0.04113247833,5.67172443567,4.29543088633,9.099653506,25.55636518,0.12538812767,8/19/13,21.08532107,-157.2571805,0,MOL_WEST,1067,1126611,RANDOM,RAMP_BASIC,2013-15,ForereefShallow,NA,NA,NA,NA,,0.209677419,0.041935484,0.019354839,0.14516129,0,0.083870968,0,0,0.661290323,0.025806452,0
482,MOL-00516,MHI,Molokai,Forereef,2013,Shallow,6214,MOL_WEST,nSPC,Main Hawaiian Islands,ROB,3.65,6.5,5,12.5,0,76,0.3175,0.331344297473249,1.05,12,2,1,0,0.486345994379431,1.79829727565583,2.55630430644237,405,1.561783149,0,0,0.55176545,0.001508559,0,0,0,0,0.081750293,0,0.514066222,0,0,0,0,0,0,0,0.761573743,0,0,0,0,0,0,0,0,0,0,0,0,1.329014208,0,0,0,0,0,0,0.039485953,0,0,4.840947576,0,4.840947576,0.0748,0.03363333333,0.4705,0.0707,0.0797,42.9798920867,8.51695942933,58.0343666667,4.428020602,0.175120773,25.65986175,0.98237668833,27.4313333333,0.13119444433,0.03258547,15.7820320433,20.4455605767,38.52140437,122.173152933,0.08237442933,8/19/13,21.10414255,-157.3096563,0,MOL_WEST,690,1115678,RANDOM,RAMP_BASIC,2013-15,ForereefShallow,NA,NA,NA,NA,,0.03,0.03,0,0,0,0,0,0,0.91,0.033333333,0.026666667
483,MOL-01521,MHI,Molokai,Forereef,2015,Mid,7736,MOL_SOUTH,nSPC,Main Hawaiian Islands,RRB,12.2,1,44,2.5,25,27.5,0.1075,0.039680461360962,0.45,42.5,2,1,0,0.830272859423127,0.148761830508954,2.6108828514427,728,0.051029608,0,0,1.992435352,0,0,0,0,0,0.189006049,0,0.072780287,0,0,0,0,0,0,0,0.831698059,0,0,0,0,0,0.056873383,0,0,0,0,0,0.00125779,0.298362581,0,0,0.021127378,0,0,0,0.075347055,0,0,3.589917541,0,3.589917541,0.0992,0.0296,0.32216666667,0.05296666667,0.0658,44.61185726,9.22173382767,57.4715,2.05017222233,0.15277777767,25.50403779,0.93282406433,27.239,0.15969444467,0.02991452967,2.32039902167,1.754615822,3.09561405767,6.93341951167,0.20109589033,6/29/15,21.050536,-156.819647,0,MOL_SOUTH,11757,1182687,RANDOM,RAMP_BASIC,2013-15,ForereefMid,NA,NA,NA,NA,,0.033333333,0,0,0,0,0.036666667,0,0.246666667,0.653333333,0.02,0.003333333
484,MOL-01526,MHI,Molokai,Forereef,2015,Shallow,7606,MOL_SOUTH,nSPC,Main Hawaiian Islands,SCR,17,52.5,1.5,3.5,25,17.5,0.68875,0.373609696496404,1.45,11,2,1,4.48665034110906,0.0913153254378006,7.76593671195386,7.83877202926908,623,6.382386001,0,0,1.619720815,0,0,0,0,0,0.486226673,0,0.562571472,0,0,0,0,0,0,0,1.013166291,5.167047789,1.008192298,0,0,0,0.086462635,0.100487907,0,0,0,0,0,0.415524599,0,0,0.064090338,0,3.276797591,0,0,0,0,20.18267441,0,20.18267441,0.07466666667,0.02343333333,0.23133333333,0.052,0.13466666667,45.02491926,9.16610369367,58.0070333333,2.49473657433,0.16666666667,25.67580645,0.96758904567,27.3146666667,0.18955555567,0.048076923,3.84617918933,2.755814599,5.06644333167,18.00858642,0.19187214633,6/22/15,21.079276,-157.20759,0,MOL_SOUTH,3292,1136760,RANDOM,RAMP_BASIC,2013-15,ForereefShallow,NA,NA,NA,NA,,0.59,0.003333333,0.026666667,0,0,0,0,0.026666667,0.316666667,0.063333333,0
485,MOL-01527,MHI,Molokai,Forereef,2015,Mid,7601,MOL_SOUTH,nSPC,Main Hawaiian Islands,RRB,14,45,0,0,15,40,0.29,0.21206186011146,0.9,17.5,2,1,0.375886579797191,0,3.46718918303203,2.25657333805201,618,2.929068346,0,0,0.785028574,0,0,0,0,0,0.006296612,0,0.003554673,0,0,0,0,0,0,0,1.005378135,0,0,0,0,0.290235722,0.271467858,0,0,0,0,0,0,0.012029151,0,0,0.538120837,0,0.258469193,0,0,0,0,6.099649101,0,6.099649101,0.11386666667,0.04283333333,0.47106666667,0.09186666667,0.1063,45.2599908567,9.35058980667,57.6294,1.406726852,0.13224637667,25.618851,0.925877698,27.211,0.202,0.04861111133,1.07047327667,1.80420832967,1.69056451233,15.3837625127,0.09698630133,6/22/15,21.06439,-156.988106,0,MOL_SOUTH,6316,1173130,RANDOM,RAMP_BASIC,2013-15,ForereefMid,NA,NA,NA,NA,,0.417241379,0.003448276,0.003448276,0,0,0,0,0.04137931,0.493103448,0.031034483,0.006896552
486,MOL-01528,MHI,Molokai,Forereef,2015,Shallow,7734,MOL_SOUTH,nSPC,Main Hawaiian Islands,PAV,5,4.5,1,10.5,3,81,0.5075,0.516836629910925,2,8,2,1,0,3.00340039018439,19.0075745681385,1.09241801118022,726,18.33822825,0,0,0.901732012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.556406695,0,0,0,0,0,0,0,0,0,0,0,0,2.643265161,0,0,0.663760849,0,0,0,0,0,0,23.10339297,0,23.10339297,0.10153333333,0.03693333333,0.4971,0.05556666667,0.04406666667,44.1235861867,9.28444812533,58.0493,2.51713472233,0.131038647,25.42186738,0.958451453,27.1556666667,0.18025,0.03685897433,5.96374350167,4.43719778867,8.874760903,17.80025404,0.191872146,6/29/15,21.086605,-156.761094,0,MOL_SOUTH,10694,1182579,RANDOM,RAMP_BASIC,2013-15,ForereefShallow,NA,NA,NA,NA,,0.076666667,0,0,0,0.003333333,0.003333333,0.006666667,0.026666667,0.643333333,0.026666667,0.116666667
487,MOL-01531,MHI,Molokai,Forereef,2015,Mid,7731,MOL_SOUTH,nSPC,Main Hawaiian Islands,AGR,14.7,40,2,0.5,16.5,41,0.6,0.320035967299783,1,27.5,2,1,3.60171324463501,1.4453279357205,19.7005655805875,8.72486288677303,724,8.203456048,0,0,0.167700927,0,0,0,0,0,1.179980365,0,1.12739192,0,0,0,0,0,0,0,7.917158439,0,0.720476802,0,0,0,0.13791278,0,0,0,0,0.038742903,0.316344534,2.582580403,0,0,10.02695228,0,1.053772245,0,0,0,0,33.47246965,0,33.47246965,0.0981,0.0291,0.3154,0.05926666667,0.07363333333,45.1532490933,9.33106765033,57.3160333333,1.66403101833,0.17451690833,25.5603025367,0.92784697233,27.1573333333,0.19708333333,0.03739316233,2.71636304233,2.07566157967,3.561080094,7.761171746,0.259086758,6/29/15,21.037535,-156.844873,0,MOL_SOUTH,12629,1182639,RANDOM,RAMP_BASIC,2013-15,ForereefMid,NA,NA,NA,NA,,0.245454545,0,0,0,0,0.03030303,0,0.060606061,0.493939394,0.109090909,0.033333333
488,MOL-01532,MHI,Molokai,Forereef,2015,Shallow,7725,MOL_SOUTH,nSPC,Main Hawaiian Islands,PAV,5.4,11,2.5,6,2.5,78,0.21725,0.16657414575082,1,9.5,2,1,0,1.85031837133344,7.20304242007122,4.47928699914307,719,7.068257286,0,0,4.003449503,0.001508559,0,0,0,0,0.593365475,0,0.192955003,0,0,0,0,0,0,0,0.834366551,0,0,0,0,0,0,0,0,0,0,0,0,0.706377828,0,0,0.120369644,0,0,0,0.011997942,0,0,13.53264779,0,13.53264779,0.10153333333,0.03693333333,0.4971,0.05556666667,0.04406666667,43.9250993533,9.27345788933,57.9885,2.853189352,0.137681159,25.42186738,0.958451453,27.1556666667,0.18025,0.03685897433,7.973870094,6.24345868,12.4784111153,34.77010926,0.15525114133,6/29/15,21.104098,-156.742555,0,MOL_SOUTH,9897,1182186,RANDOM,RAMP_BASIC,2013-15,ForereefShallow,NA,NA,NA,NA,,0.19,0,0.006666667,0,0,0.006666667,0,0,0.753333333,0.003333333,0.016666667
489,MOL-01536,MHI,Molokai,Forereef,2015,Mid,7742,MOL_SOUTH,nSPC,Main Hawaiian Islands,PPR,6.85,1.5,35,0,34,29.5,0.15375,0.119382156175812,0.65,18.5,2,1,0,0.0146825995367817,5.29306160543299,9.77661662702792,732,5.027974435,0,0,2.412736438,0,0,0,0,0,0.006296612,0,0.03305689,0,0,0,0,0,0,0,7.113992843,0,0,0.175950104,0,0,0.037237187,0,0,0,0,0,0,0.012029151,0,0,0.20588744,0,0,0,0.05919973,0,0,15.08436083,0,15.08436083,0.0992,0.0296,0.32216666667,0.05296666667,0.0658,44.61185726,9.22173382767,57.4715,2.05017222233,0.15277777767,25.54698047,0.922314815,27.1556666667,0.18858333333,0.03685897433,1.584318716,1.30285728433,2.11615113233,6.735793993,0.20118721467,6/29/15,21.046674,-156.830066,0,MOL_SOUTH,12556,1182603,RANDOM,RAMP_BASIC,2013-15,ForereefMid,NA,NA,NA,NA,,0,0,0,0,0,0.12,0,0.216666667,0.65,0.013333333,0
490,MOL-01540,MHI,Molokai,Forereef,2015,Mid,7733,MOL_SOUTH,nSPC,Main Hawaiian Islands,AGR,13.9,12.5,1,2.5,1,83,0.2725,0.220842191895277,0.8,19,2,1,0.110140412162358,0.139670546183567,4.02287055320911,6.10600594543476,725,3.364123884,0,0,3.500246917,0,0,0,0,0,0.106654239,0,0.76524575,0,0,0,0,0,0,0,1.703252443,0,0,0,0.005454517,0.06562735,0,0,0,0,0,0,0.011081186,0.549739349,0,0,0,0,0,0,0.307261822,0,0,10.37868746,0,10.37868746,0.0999,0.03736666667,0.53986666667,0.05543333333,0.0187,43.8775068767,9.24649561967,57.7349,2.995559954,0.14673913,25.42186738,0.958451453,27.1556666667,0.18025,0.03685897433,10.1676037613,7.28109424667,16.0714414633,31.6561554733,0.16018264867,6/29/15,21.112775,-156.734416,0,MOL_SOUTH,9719,1181909,RANDOM,RAMP_BASIC,2013-15,ForereefMid,NA,NA,NA,NA,,0.093333333,0,0,0.003333333,0,0.003333333,0,0.006666667,0.84,0.006666667,0.006666667
491,MOL-01543,MHI,Molokai,Forereef,2015,Mid,7480,MOL_NW,nSPC,Main Hawaiian Islands,PAV,12.25,4.5,27.5,0.5,3,64.5,0.15,0.094782196186948,0.45,21,2,1,12.4648451096029,0.191788490281972,0.887557130687065,6.02865588019026,508,0.816033397,0,0,1.361893366,0,0,0,0,0,0.202291764,0,1.076794432,0,0,0,0,0,0,0,2.931639622,0,2.0172876,0,0,0.032369852,0.411637693,10.44755751,0,0,0,0,0,0.203817642,0,0,0,0,0,0,0.071523733,0,0,19.57284661,0,19.57284661,0.0846,0.03003333333,0.35003333333,0.06956666667,0.08093333333,44.3005022067,9.496377349,58.0702,2.02624050933,0.122584541,25.32856938,0.95475970433,26.576,0.363333333,0.10309829067,21.8676667767,21.5906304833,46.7699265067,117.887940167,0.089041096,6/15/15,21.201735,-157.134771,0,MOL_NW,5593,1125630,RANDOM,RAMP_BASIC,2013-15,ForereefMid,NA,NA,NA,NA,,0.04,0,0.003333333,0,0,0.086666667,0,0.013333333,0.85,0.003333333,0.003333333
492,MOL-01546,MHI,Molokai,Forereef,2015,Mid,7475,MOL_NW,nSPC,Main Hawaiian Islands,ROB,15.85,4,0,0.5,11,84.5,0.9225,0.62832141883764,3,25,2,1,7.73243164367108,3.26210934852923,29.715140693378,11.6276585285853,503,27.44456143,0,0,0.273308508,0,0,0,0,0,0.348247829,0,0.726812946,0,0,0,0,2.167537999,0,0,12.86877468,0,2.83405197,0,0,0,0.920697118,0,0,0,0,0,0,1.014661637,0,0,2.219093297,0,0,0,0.030097241,1.489495557,0,52.33734021,0,52.33734021,0.08646666667,0.0312,0.30646666667,0.06916666667,0.0743,43.89852192,9.54603886067,57.8496,2.26793194433,0.13768115933,25.2746159767,0.94999599567,26.5613333333,0.347972222,0.09615384633,20.87982685,29.1458547033,57.8425631967,174.059644633,0.081004566,6/15/15,21.186991,-157.013833,0,MOL_NW,5713,1147387,RANDOM,RAMP_BASIC,2013-15,ForereefMid,Kalaupapa National Historical Park,1980,Fished,NA,,0.022580645,0.003225806,0.003225806,0,0,0,0,0.04516129,0.887096774,0.032258065,0
493,MOL-01547,MHI,Molokai,Forereef,2015,Mid,7488,MOL_NW,nSPC,Main Hawaiian Islands,ROB,9.35,12.5,2.5,0.5,0.5,84,0.7575,0.503483929656405,1.95,13.5,2,1,2.2935891809805,6.06012341436312,9.53442413741294,7.76327396175147,516,5.739861006,0,0,0.642507232,0,0,0,2.07237164,0,0.653577952,0,0.453648805,0,0,0,0,0.74993096,0,2.935400391,1.867109695,2.698503021,0,0,0,0.322045158,1.048087669,0,0,0,0,0,0,5.900279125,0,0,0,0,0,0,0.060194483,0.507893556,0,25.65141069,2.07237164,23.57903905,0.0844,0.0265,0.33716666667,0.05833333333,0.11593333333,44.7701558367,9.49198445533,58.2805333333,1.87233518533,0.12681159433,25.3826088067,0.97192590933,26.6003333333,0.38430555533,0.112713675,21.7997339933,21.1711822267,46.4021784633,115.5672572,0.09086758,6/15/15,21.211608,-157.193485,0,MOL_NW,2771,1116279,RANDOM,RAMP_BASIC,2013-15,ForereefMid,NA,NA,NA,NA,,0.146666667,0,0,0,0,0,0,0,0.806666667,0.01,0.02
494,MOL-01548,MHI,Molokai,Forereef,2015,Mid,7741,MOL_SOUTH,nSPC,Main Hawaiian Islands,AGR,11.85,30,2.5,7.5,40,20,0.29425,0.202986088737366,0.8,20,2,1,0,0.642340121121297,13.1699086482081,4.21536893823136,731,7.307738005,0,0,3.475574531,0.01837832,0,0,0,0,0.312315302,0,0.050489102,0,0,0,0,0,0,0,1.19982301,0.851392409,0,0,0,0.125736866,1.219573689,0,0,0,0,0,0.028843004,0.582809354,0,0,2.821162683,0,0,0,0.033781433,0,0,18.02761771,0,18.02761771,0.0992,0.0296,0.32216666667,0.05296666667,0.0658,44.2744805433,9.26847609167,57.8565,2.32345069467,0.133454106,25.50403779,0.93282406433,27.239,0.15969444467,0.02991452967,3.89685746633,3.05992602,5.729009971,13.5038503637,0.15397260267,6/29/15,21.062808,-156.788618,0,MOL_SOUTH,11122,1182957,RANDOM,RAMP_BASIC,2013-15,ForereefMid,NA,NA,NA,NA,,0.183333333,0,0,0.003333333,0,0.016666667,0,0.073333333,0.656666667,0.04,0.013333333
495,MOL-01556,MHI,Molokai,Forereef,2015,Mid,7614,MOL_SOUTH,nSPC,Main Hawaiian Islands,AGR,14.8,57.5,5,4.5,0,33,0.36125,0.215408079143676,0.8,10.5,2,1,0,1.2560299006764,5.8950080242889,2.88149238607466,629,5.61030137,0,0,0.668359088,0,0,0,0,0,1.390421364,0,0.25368409,0,0,0,0,0,0,0,0.378845486,0,0,0,0,0,0.077980887,0,0,0,0,0,0.060664808,0.321051688,0,0,1.271221531,0,0,0,0,0,0,10.03253031,0,10.03253031,0.08403333333,0.029,0.33893333333,0.06453333333,0.1383,45.1361507133,9.127864085,57.539,2.08066898167,0.172705314,25.5883676367,0.95814582967,27.295,0.145472222,0.03846153833,3.37028264,3.383678337,4.87320747067,11.9286579103,0.16118721467,6/22/15,21.08506,-157.114597,0,MOL_SOUTH,6271,1153973,RANDOM,RAMP_BASIC,2013-15,ForereefMid,NA,NA,NA,NA,,0.66,0,0.003333333,0,0,0.003333333,0,0,0.22,0.073333333,0.03
496,MOL-01559,MHI,Molokai,Forereef,2015,Mid,7477,MOL_NW,nSPC,Main Hawaiian Islands,PAV,10.5,3,15,0,12.5,69.5,0.225,0.1,0.5,18.5,2,1,0,0.332381898052993,0,1.57501870194916,505,0,0,0,1.057334453,0,0,0,0,0,0,0,0.431761589,0,0,0,0,0,0,0,0.334209632,0,0,0,0,0,0,0,0,0,0,0,0,0.084094925,0,0,0,0,0,0,0,0,0,1.9074006,0,1.9074006,0.08173333333,0.027,0.31913333333,0.06316666667,0.10206666667,44.4658319067,9.468432526,58.0858,1.96465671333,0.12198067633,25.32856938,0.95475970433,26.576,0.363333333,0.10309829067,21.8652930933,21.73359813,47.1943222333,111.852875953,0.089041096,6/15/15,21.202134,-157.138388,0,MOL_NW,5535,1125312,RANDOM,RAMP_BASIC,2013-15,ForereefMid,NA,NA,NA,NA,,0,0,0,0,0,0.048387097,0,0.087096774,0.838709677,0.019354839,0.003225806
